bcookie,timestamp,ST_act_d1,ST_act_d2,ST_act_d3,ST_act_d4,ST_act_d5,ST_act_d6,ST_act_d7,ST_dwelltime_d1,ST_dwelltime_d2,ST_dwelltime_d3,ST_dwelltime_d4,ST_dwelltime_d5,ST_dwelltime_d6,ST_dwelltime_d7,ST_num_sessions_d1,ST_num_sessions_d2,ST_num_sessions_d3,ST_num_sessions_d4,ST_num_sessions_d5,ST_num_sessions_d6,ST_num_sessions_d7,ST_pageviews_d1,ST_pageviews_d2,ST_pageviews_d3,ST_pageviews_d4,ST_pageviews_d5,ST_pageviews_d6,ST_pageviews_d7,ST_cliks_d1,ST_cliks_d2,ST_cliks_d3,ST_cliks_d4,ST_cliks_d5,ST_cliks_d6,ST_cliks_d7,cluster
br40lhp9k6b26,1401733408,1,1,1,0,0,1,0,118,53,164,0,0,115,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,engaged
br4i0tp74gdjb,1401714588,1,0,0,0,0,0,0,201,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
br5ff7h944q5e,1402115420,1,0,0,0,0,0,0,74,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
brc91658ki1g4,1401721424,1,1,0,0,0,0,0,497,77,0,0,0,0,0,2,1,0,0,0,0,0,3,1,0,0,0,0,0,5,1,0,0,0,0,0,engaged
brccktd9gpbfr,1401709195,1,0,1,0,0,0,0,319,0,109,0,0,0,0,3,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,engaged
brch2tl8sh89h,1401734247,1,1,1,1,1,1,1,264,50,527,232,37,453,91,2,1,1,3,1,1,2,3,1,5,3,1,2,2,3,2,7,4,1,3,2,engaged
brdebud8hcnk2,1401670026,1,0,1,0,0,0,0,457,0,238,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,5,0,3,0,0,0,0,engaged
brf8mrp75fip0,1402187952,1,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
brhcq7l9nt03e,1402231069,1,1,0,1,0,0,0,136,196,0,637,0,0,0,2,1,0,1,0,0,0,2,2,0,1,0,0,0,3,3,0,32,0,0,0,churned
brivrch9p8u0m,1402245226,1,1,0,0,0,0,0,2801,177,0,0,0,0,0,3,1,0,0,0,0,0,10,1,0,0,0,0,0,62,0,0,0,0,0,0,engaged
brj3uhh8ab2g6,1401821289,1,0,0,0,0,0,0,41,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
brkejch9k94pj,1401845916,1,0,0,1,0,0,1,72,0,0,56,0,0,425,1,0,0,1,0,0,1,1,0,0,1,0,0,1,2,0,0,1,0,0,1,engaged
brlhus15j6uaj,1401802977,1,1,0,0,0,0,0,929,623,0,0,0,0,0,1,1,0,0,0,0,0,9,2,0,0,0,0,0,35,7,0,0,0,0,0,engaged
brn1gst97b0ka,1401667844,1,0,0,0,1,1,0,16,0,0,0,304,596,0,1,0,0,0,1,1,0,1,0,0,0,2,3,0,1,0,0,0,2,3,0,engaged
brn2hmp8sj39h,1401812013,1,0,0,0,0,0,0,209,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
bro57o1836rtt,1402253873,1,0,0,0,0,0,0,592,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,churned
brol431818qvb,1401913555,1,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,engaged
brpepr99oa7n3,1401916040,1,0,0,0,1,1,0,268,0,0,0,142,39,0,3,0,0,0,1,1,0,3,0,0,0,1,1,0,1,0,0,0,1,1,0,engaged
brpvrbt83qagv,1401824200,1,1,1,0,0,0,0,0,0,418,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,engaged
bru3spp9gdgoq,1401850449,1,0,0,0,0,0,0,245,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,engaged
brue3ph9lme4f,1401881231,1,0,0,0,0,0,0,457,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,engaged
brum9j59on8vh,1401715767,1,0,1,0,0,1,0,0,0,163,0,0,114,0,1,0,1,0,0,1,0,1,0,2,0,0,2,0,2,0,0,3,0,0,0,engaged
brv8b7594qqdv,1402072861,1,0,0,0,0,0,0,484,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
bs1n91t9heork,1401905943,1,1,1,0,1,0,0,2124,258,1784,0,964,0,0,2,1,1,0,1,0,0,4,1,1,0,0,0,0,3,0,2,0,3,0,0,engaged
bs244m59d7iqn,1401795002,1,0,1,0,0,0,0,158,0,152,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,5,0,0,0,0,churned
bs54jfd9m5uuh,1401906184,1,1,0,0,0,1,0,81,30,0,0,0,1437,0,1,1,0,0,0,3,0,1,1,0,0,0,6,0,1,0,0,19,0,0,0,churned
bs7rstd9j0q4d,1401900292,1,0,1,0,0,0,0,142,0,46,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,0,engaged
bs9lhkh9ncfd7,1402090342,1,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
bs9mqm18k49tq,1401732743,1,1,1,0,0,0,0,116,135,83,0,0,0,0,1,1,1,0,0,0,0,1,2,1,0,0,0,0,1,3,1,0,0,0,0,engaged
bsbaa199ebo24,1401729767,1,1,1,0,0,1,0,358,377,421,0,0,1942,0,2,1,1,0,0,2,0,2,3,1,0,0,2,0,4,5,3,0,0,4,0,engaged
bsbktkd9m64ce,1401678798,1,0,0,0,1,1,1,144,0,0,0,557,74,458,1,0,0,0,1,0,2,1,0,0,0,1,0,3,4,0,0,0,3,0,2,engaged
bscfb1t9mqcuv,1401928688,1,0,0,0,0,0,0,158,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
bsdcd0994m8r1,1401733518,1,1,0,0,0,0,0,1030,264,0,0,0,0,0,1,1,0,0,0,0,0,4,2,0,0,0,0,0,7,0,0,0,0,0,0,engaged
bsdvva59om8b2,1401757505,1,0,0,0,0,1,0,13,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,engaged
bserhg18tf34r,1401928919,1,0,0,1,0,0,0,715,0,0,178,0,0,0,1,0,0,1,0,0,0,7,0,0,1,0,0,0,20,0,0,1,0,0,0,churned
bsfnd0h9640lf,1402221065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
bsg0aal9880v8,1401721641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
bsg5ud1893c4q,1401818672,1,1,1,0,1,0,0,36,139,22,0,536,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,engaged
bshh8j98pv9ei,1401724452,1,1,1,1,1,0,1,1173,3558,1187,4957,1041,0,2831,2,0,2,1,1,0,2,2,3,4,7,3,0,5,5,3,4,12,3,0,11,engaged
bshm5hl9ml6am,1401813042,1,0,0,0,0,0,0,302,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
bsn8lk59iblia,1401761192,1,0,0,0,0,0,0,62,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
bsnlr3t9lqdse,1401760628,1,1,0,1,0,0,0,1039,544,0,135,0,0,0,1,1,0,1,0,0,0,4,3,0,1,0,0,0,7,4,0,1,0,0,0,engaged
bso2qfd9ak00p,1402098307,1,0,0,0,0,0,0,578,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,churned
bsph8qp9mshjv,1402106890,1,0,0,0,0,1,0,88,0,0,0,0,16,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,engaged
bsq1clp9ljb6n,1401900015,1,1,1,1,0,0,0,1143,5,159,1274,0,0,0,1,1,1,1,0,0,0,5,1,1,5,0,0,0,2,115,0,0,0,0,0,engaged
bsqf2859dg9f2,1402059406,1,0,0,0,0,0,0,89,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
bsresd59a22pa,1401849133,1,0,1,0,0,0,0,2125,0,178,0,0,0,0,3,0,1,0,0,0,0,5,0,2,0,0,0,0,4,0,2,0,0,0,0,engaged
bsu7pnd9cbkfr,1401671872,1,1,0,0,0,0,1,160,216,0,0,0,0,232,1,1,0,0,0,0,1,1,1,0,0,0,0,2,5,0,0,0,0,0,3,engaged
bsulgn19o16n2,1402143393,1,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
bsunvr99b0pcu,1401724468,1,0,1,0,1,0,0,99,0,361,0,330,0,0,2,0,1,0,2,0,0,2,0,2,0,3,0,0,1,0,0,0,0,0,0,engaged
bt2jdo59od5tb,1401757170,1,0,0,0,0,0,0,581,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,engaged
bt322919mko7n,1401809109,1,0,1,0,0,0,0,212,0,23,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,churned
bt36qkd9mke0l,1401716888,1,0,0,0,0,0,0,983,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,engaged
bt3pu6p95c7o4,1402205672,1,0,0,0,0,0,0,388,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,churned
bt49mgd98tfo3,1401675911,1,0,1,1,0,1,1,3455,0,112,253,0,57,85,4,0,1,2,0,1,1,13,0,1,2,0,1,1,69,0,0,1,0,1,0,engaged
bt4lkfp79v9db,1401889955,1,0,0,0,0,0,1,1571,0,0,0,0,0,325,3,0,0,0,0,0,1,4,0,0,0,0,0,4,3,0,0,0,0,0,2,engaged
btbhgkp9fl0ai,1401724753,1,0,0,1,0,0,0,938,0,0,2196,0,0,0,2,0,0,2,0,0,0,6,0,0,8,0,0,0,2,0,0,2,0,0,0,engaged
btbjcll9l2g3d,1401975661,1,1,1,1,0,0,0,1147,1512,546,167,0,0,0,3,0,1,2,0,0,0,7,1,2,2,0,0,0,2,2,47,7,0,0,0,engaged
btc5i0p7e73kd,1402165893,1,1,1,0,0,0,0,326,88,132,0,0,0,0,2,1,1,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,engaged
btgr88l9ae8hf,1401811957,1,0,0,0,0,0,1,164,0,0,0,0,0,19,1,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,1,engaged
btjf4rh9p3dh5,1402059799,1,0,0,0,0,0,0,524,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,24,0,0,0,0,0,0,engaged
btkmlnt9ftibr,1402260917,1,0,0,0,0,0,0,218,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
btmd0pd9g9fmq,1401805719,1,1,0,1,1,1,1,229,216,0,0,478,238,175,2,1,0,1,4,2,2,2,2,0,1,4,3,2,1,0,2,0,1,0,0,engaged
btmhka59orakb,1401995047,1,1,0,1,1,1,1,1495,124,0,37,89,0,1372,2,1,0,2,3,1,2,5,1,0,2,3,1,5,1,1,1,1,0,0,0,engaged
btof5f58ilmsm,1401940871,1,0,0,0,0,0,0,641,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,43,0,0,0,0,0,0,engaged
btp78bp9ltiq4,1401736607,1,1,1,1,1,0,0,3559,5072,9189,3535,3093,0,0,2,2,4,1,2,0,0,8,7,19,8,6,0,0,20,21,100,4,10,0,0,engaged
btpabr99jrv5v,1402013992,1,0,0,0,0,0,0,863,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
btqk25p9hjl4q,1401819243,1,1,1,0,0,0,1,997,93,2097,0,0,0,1159,2,1,2,0,0,0,1,5,1,4,0,0,0,2,21,1,34,0,0,0,3,engaged
btr6ss59kqei2,1401792492,1,0,0,0,0,0,0,326,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
btud19l9ouncr,1402182759,1,0,0,0,1,1,1,194,0,0,0,394,245,218,1,0,0,0,3,0,1,2,0,0,0,4,0,2,3,0,0,0,4,1,4,engaged
btv2t8l9otslv,1402067498,1,0,0,0,0,0,0,107,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
btvo1pt9p5kjb,1402131856,1,0,0,0,0,0,0,2283,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,churned
bu0t87p9hkm65,1401838627,1,0,0,0,0,0,0,1485,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,churned
bu54r4h8rpq50,1402079742,1,0,0,0,1,0,1,2383,0,0,0,0,0,215,1,0,0,0,1,0,2,9,0,0,0,1,0,4,15,0,0,0,0,0,2,engaged
bu5n0ht9215qd,1401727402,1,0,0,0,0,0,1,445,0,0,0,0,0,86,2,0,0,0,0,0,1,3,0,0,0,0,0,1,4,0,0,0,0,0,1,engaged
bua0ic19ok2ot,1401715439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
buaobf999tebk,1402010038,1,0,0,0,0,0,0,157,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,engaged
bub6ql991p40a,1401724927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
budsa2d97jnha,1401675107,1,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
bug9s8t9lase1,1401874561,1,0,0,0,0,0,0,1269,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
bugo9qt9m5pd4,1402168892,1,1,0,1,0,0,0,78,117,0,37,0,0,0,1,1,0,2,0,0,0,1,1,0,2,0,0,0,1,1,0,2,0,0,0,churned
buh7pmd9417n8,1401944133,1,0,0,0,0,0,1,582,0,0,0,0,0,2805,2,0,0,0,0,0,1,3,0,0,0,0,0,12,6,0,0,0,0,0,11,churned
buhh7hh8d1fu7,1402146855,1,1,0,0,0,0,0,50,111,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,9,0,0,0,0,0,0,engaged
buhnu8l9jtam1,1401709169,1,0,0,0,0,0,0,87,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,churned
buiq6ql8shkco,1401830926,1,1,0,0,1,0,0,98,761,0,0,849,0,0,1,1,0,0,1,0,0,1,2,0,0,4,0,0,1,0,0,0,12,0,0,churned
bujkr7d9ocv7k,1401755541,1,1,1,1,1,0,0,962,462,541,869,676,0,0,2,2,2,1,2,0,0,5,3,5,5,4,0,0,5,1,3,4,16,0,0,engaged
bukorlh929fq7,1401915594,1,0,0,1,0,0,1,149,0,0,328,0,0,166,1,0,0,1,0,0,1,1,0,0,2,0,0,1,1,0,0,2,0,0,1,churned
bunbo6h9nk9d2,1401829621,1,1,0,0,0,0,0,1370,175,0,0,0,0,0,1,1,0,0,0,0,0,6,1,0,0,0,0,0,5,0,0,0,0,0,0,engaged
bunqa4194ei6m,1401670893,1,0,0,0,0,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
bunqiht9ojpsq,1402021105,1,0,0,0,0,0,0,934,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
bupfl519f2mhv,1401828753,1,0,1,0,0,0,0,1603,0,442,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,8,0,1,0,0,0,0,engaged
burv5op9d5pm0,1401799211,1,1,0,0,0,0,0,12,287,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,engaged
buulkfh9divbv,1401746941,1,0,1,1,1,0,0,2346,0,302,167,191,0,0,2,0,2,2,2,0,0,6,0,3,2,2,0,0,40,0,0,0,7,0,0,engaged
buuq47p9apert,1401675246,1,1,1,1,0,0,1,380,186,329,630,0,0,426,2,2,2,2,0,0,1,3,3,2,3,0,0,2,2,0,0,0,0,0,0,engaged
bv078998v2anh,1402241056,1,0,0,0,0,0,0,367,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,churned
bv0sp159hn18o,1401757251,1,0,1,1,1,0,1,0,0,62,0,93,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,engaged
bv0u3r169njck,1402008888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
bv5gv8p9mf6if,1401984588,1,0,0,0,0,1,0,1337,0,0,0,0,322,0,2,0,0,0,0,1,0,4,0,0,0,0,2,0,8,0,0,0,0,1,0,engaged
bv6f0p19anhvr,1401675017,1,0,0,1,1,1,0,767,0,0,304,2007,4956,0,2,0,0,2,0,3,0,2,0,0,2,1,8,0,6,0,2,7,8,4,0,engaged
bv6k0gd8vdd80,1401752569,1,1,1,0,0,0,0,2393,2556,138,0,0,0,0,2,4,1,0,0,0,0,3,13,1,0,0,0,0,10,13,0,0,0,0,0,engaged
bv7nc5d8hietm,1401839125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
bv8kgm9613dcv,1401857130,1,0,0,0,1,0,0,284,0,0,0,1421,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,2,0,0,0,5,0,0,churned
bvc759997i33s,1401880580,1,0,0,0,0,0,0,97,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
bvch6c595j35b,1402156510,1,0,0,0,0,0,0,113,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
bvfc0e59ocj1k,1402074338,1,0,0,0,0,0,0,1573,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
bvfniht849h4s,1401988139,1,0,0,0,1,0,0,530,0,0,0,1126,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,6,0,0,0,2,0,0,engaged
bvgob0h9nfiq6,1402082682,1,0,0,0,0,1,0,136,0,0,0,0,1301,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,4,0,0,0,0,0,0,engaged
bvgrdrd6t53r4,1401809121,1,0,0,0,0,0,0,1649,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,engaged
bvhca2l9ku36g,1402225348,1,1,0,0,0,0,0,37,2514,0,0,0,0,0,1,2,0,0,0,0,0,1,4,0,0,0,0,0,3,0,0,0,0,0,0,engaged
bvhhal18r4hhj,1401816928,1,0,0,0,0,0,0,117,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
bvje7058ji3sg,1401815002,1,0,0,0,0,0,0,74,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
bvkogct9oi1sh,1401690094,1,1,1,1,1,1,1,0,0,631,455,54,987,48,1,1,2,2,1,3,1,1,1,7,4,0,8,1,12,0,8,0,0,0,0,engaged
bvllvoh8uqed1,1402070012,1,0,0,1,0,0,0,113,0,0,104,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,engaged
bvo418d8si38a,1401751184,1,0,0,0,0,1,1,0,0,0,0,0,566,437,1,0,0,0,0,2,3,1,0,0,0,0,2,4,6,2,0,0,0,0,0,engaged
bvoh8uh8f3a67,1401667572,1,0,0,1,0,1,1,770,0,0,437,0,102,696,2,0,0,2,0,1,2,3,0,0,3,0,1,4,2,0,0,0,0,0,0,engaged
bvou81l9oql20,1401777082,1,1,1,0,0,1,0,2619,31,134,0,0,177,0,2,1,2,0,0,1,0,6,1,2,0,0,1,0,2,1,0,0,0,0,0,engaged
bvq25859cb92l,1401826654,1,0,0,0,0,0,0,143,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
bvqif059oadda,1401793397,1,1,0,1,0,0,0,1487,159,0,1490,0,0,0,3,1,0,3,0,0,0,7,3,0,12,0,0,0,54,3,0,34,0,0,0,engaged
bvrsj1t9g88vm,1402158582,1,0,0,0,0,0,1,1504,0,0,0,0,0,246,1,0,0,0,0,0,1,2,0,0,0,0,0,2,2,0,0,0,0,0,2,engaged
bvs6p8d9atphd,1401955235,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
c007i4l9l8dns,1401793434,1,1,1,0,0,0,0,28,711,1869,0,0,0,0,1,2,3,0,0,0,0,1,4,5,0,0,0,0,111,5,0,0,0,0,0,engaged
c00lp0h87btv3,1401725916,1,1,1,0,0,0,0,3124,2019,702,0,0,0,0,3,2,0,0,0,0,0,13,5,2,0,0,0,0,25,6,3,0,0,0,0,engaged
c00stft9k3n2m,1401714444,1,1,1,1,1,1,1,130,1924,366,2449,448,469,124,2,1,2,2,1,1,1,2,3,2,5,3,2,2,1,2,3,2,0,1,2,engaged
c01t2vp9kd4ss,1401711264,1,0,1,0,1,0,1,262,0,36,0,3443,0,1195,2,0,2,0,3,0,2,2,0,2,0,16,0,8,3,0,2,0,47,0,98,engaged
c03sp4d9kq7q2,1401827599,1,0,1,1,1,0,0,289,0,123,40,144,0,0,3,0,2,1,1,0,0,4,0,2,1,1,0,0,0,0,0,0,0,0,0,engaged
c05cnu99ir3g6,1401715317,1,0,0,0,0,0,0,384,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,churned
c05l3bd962924,1402021965,1,0,0,0,0,1,0,2272,0,0,0,0,156,0,1,0,0,0,0,1,0,4,0,0,0,0,1,0,7,0,0,0,0,1,0,engaged
c0c40it8ndr14,1401986613,1,1,0,1,0,1,0,937,90,0,329,0,736,0,2,1,0,1,0,2,0,3,1,0,1,0,3,0,1,0,0,0,0,2,0,engaged
c0dsdm59ac519,1401912622,1,1,0,1,1,1,1,618,151,0,281,372,967,145,4,1,0,1,2,4,1,4,1,0,2,3,7,1,5,1,0,1,24,4,0,engaged
c0h0ehd89qhnt,1401733616,1,0,0,1,0,0,0,146,0,0,80,0,0,0,2,0,0,1,0,0,0,3,0,0,1,0,0,0,5,0,0,0,0,0,0,engaged
c0pld5p9djhgr,1401792429,1,0,0,0,0,0,0,254,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,churned
c0teka19dto7k,1401803423,1,0,0,0,0,0,1,1873,0,0,0,0,0,108,2,0,0,0,0,0,1,4,0,0,0,0,0,1,2,0,0,0,0,0,15,engaged
c0vt7s1933tnr,1401724551,1,1,1,0,0,1,1,1285,431,1244,0,0,1700,3825,4,1,1,0,0,2,3,3,1,5,0,0,4,11,7,2,5,0,0,10,24,engaged
c15ktp57gsa2d,1401696670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
c172je596gt59,1401705673,1,1,1,1,1,1,1,4286,2498,2328,4164,4359,0,4766,7,7,4,3,3,1,6,16,11,7,12,14,0,21,15,18,18,33,38,1,31,engaged
c176asl97g16q,1402066102,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
c17p9e99o4i56,1401682681,1,0,1,0,1,1,1,0,0,268,0,118,958,827,1,0,1,0,2,1,1,1,0,1,0,2,2,4,1,0,0,1,0,0,0,engaged
c18fnud9lt9jm,1402023499,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,engaged
c1cml9d8t34kl,1401736258,1,1,1,1,0,0,1,1013,1771,9,1814,0,0,621,1,1,2,1,0,0,1,4,3,2,6,0,0,2,3,6,0,0,2,0,0,engaged
c1cqrat9f0a5d,1401879515,1,1,0,1,0,0,1,0,255,0,112,0,0,168,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,engaged
c1d68pt9n6tpl,1401802994,1,0,0,0,1,0,1,151,0,0,0,10,0,331,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,engaged
c1emt699jlg0m,1401719715,1,1,1,1,0,1,1,2062,7488,7281,1011,0,5469,3577,1,4,3,1,0,3,3,1,8,9,2,0,7,5,87,120,107,6,0,30,48,engaged
c1fb0s9970bou,1402064237,1,0,0,0,0,0,0,646,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,21,0,0,0,0,0,0,churned
c1fbi3t8indv0,1401722072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
c1ggom58b87fl,1402107910,1,0,0,0,0,0,0,113,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,engaged
c1i1asp87ljpi,1401838358,1,0,0,0,0,0,0,440,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
c1jk6f19lb93f,1402095600,1,1,1,0,0,1,0,178,7546,23,0,0,14,0,3,1,1,0,0,1,0,3,6,1,0,0,1,0,14,0,0,0,0,0,0,churned
c1ka7jp964uta,1402147877,1,0,0,0,0,0,0,145,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,engaged
c1lgtnh7rtpti,1401844582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
c1mc2299cc970,1402257037,1,0,0,0,0,0,0,364,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,churned
